ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,method,host,uri,referrer,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,fingerprint,certificate.version,certificate.serial,certificate.subject,certificate.issuer,certificate.not_valid_before,certificate.not_valid_after,certificate.key_alg,certificate.sig_alg,certificate.key_type,certificate.key_length,certificate.exponent,certificate.curve,san.dns,san.uri,san.email,san.ip,basic_constraints.ca,basic_constraints.path_len,host_cert,client_cert
1742039259.235117,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_256_GCM_SHA384,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.244874,,,,,,,,,,,,,,,,,,,,,,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,-,F,-,http/1.1,F,sxkni,"cc5544c2129fb64fe0564650c79f5cddb60817a2853edf93f02f04062f95408b,591e9ce6c863d3a079e9fabe1478c7339a26b21269dde795211361024ae31a44",(empty),-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.249810,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_128_GCM_SHA256,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.252181,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_256_GCM_SHA384,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.255481,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_128_GCM_SHA256,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.257346,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_128_GCM_SHA256,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.293789,,,,,,,,,,,,,,,,,,,,,,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,-,F,-,http/1.1,F,sxkni,"cc5544c2129fb64fe0564650c79f5cddb60817a2853edf93f02f04062f95408b,591e9ce6c863d3a079e9fabe1478c7339a26b21269dde795211361024ae31a44",(empty),-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.329156,CY4dih3VH18EkY4xgc,192.168.1.1,60324,239.255.255.250,1900,udp,-,0.218706,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.367934,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_128_GCM_SHA256,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.405639,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_256_GCM_SHA384,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.421322,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_256_GCM_SHA384,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.423758,,,,,,,,,,,,,,,,,,,,,,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,x25519,-,F,-,http/1.1,F,sxkni,"cc5544c2129fb64fe0564650c79f5cddb60817a2853edf93f02f04062f95408b,591e9ce6c863d3a079e9fabe1478c7339a26b21269dde795211361024ae31a44",(empty),-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.436869,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_128_GCM_SHA256,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.658012,CMd23K3dK0AgdzhRF6,192.168.1.1,33347,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.768013,CuNxcd4ApG4iLN7Z2g,192.168.1.1,38598,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.878021,CctaPE1xnuj2eDIs83,192.168.1.1,60107,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039259.998647,CZznK1EbQTeJcwUyk,192.168.1.1,34462,239.255.255.250,1900,udp,-,0.219247,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.328091,CmL7wq1ap5GvRmDdtd,192.168.1.1,34506,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.438280,Cpfwlj4kDxJgFs8Jxg,192.168.1.1,54164,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.557948,CXyHRq1TDuejj0WXR4,192.168.1.1,53470,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.668608,Cy9wA33xPISJgSo1s,192.168.1.1,51363,239.255.255.250,1900,udp,-,21.009030,1323,0,S0,T,F,0,D,4,1435,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.700927,CwKFHf2kGuyLfUngWh,192.168.1.6,46441,8.8.8.8,53,udp,dns,0.028614,0,91,SHR,T,F,0,Cd,0,0,1,119,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.701240,CoqF9z4NMO44GipzTe,192.168.1.6,33056,8.8.8.8,53,udp,dns,0.028226,0,103,SHR,T,F,0,Cd,0,0,1,131,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.731141,CNEGN03bKKgCRlneHi,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,58708,2001:df2:e500:ed1a::1,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.731344,CmhCfO2kC5Ku79ieDf,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,58720,2001:df2:e500:ed1a::1,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.765282,CyH93FYLh0qJL8RX1,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,58708,2001:df2:e500:ed1a::1,443,tcp,-,0.235630,0,96499,SHR,F,F,0,^hCcdCcf,0,0,14,13612,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.766814,CZsSGRWOvTy3CJSac,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,58720,2001:df2:e500:ed1a::1,443,tcp,-,0.288180,0,96489,SHR,F,F,0,^hCdtCaccf,0,0,31,33409,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.884034,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_128_GCM_SHA256,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039260.998055,CCqdGE3QE9AreSunqf,192.168.1.1,41379,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039261.218011,CkNWEAPmTS5Nd3R91,192.168.1.1,56772,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039261.338613,CTWYIS1LYcJ3bcz867,192.168.1.1,60892,239.255.255.250,1900,udp,-,0.229239,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039261.678018,CF3xLn2DFWdOgmBrP4,192.168.1.1,59105,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039261.788011,CRp1Xo3ADIcrCTzwM4,192.168.1.1,50723,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039261.907971,CDhMa63Je001yLmOu5,192.168.1.1,36317,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039262.028500,CT1cup1RCNLQqQKX4h,192.168.1.1,35960,239.255.255.250,1900,udp,-,0.219395,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039262.358132,CEWjrQ33DyT3maLZeh,192.168.1.1,33510,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039262.473857,CWdRAU1TsLy5HBYLD,192.168.1.1,47175,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039262.592515,CaUYtN3qusmbH6QuMl,192.168.1.1,33864,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039262.708798,CN7we2imQBVrXKdXc,192.168.1.1,53648,239.255.255.250,1900,udp,-,0.219138,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039263.037938,C3IRoQkzA5YVkCJr2,192.168.1.1,45102,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039263.158204,CN8FUC1FQXGCdKgmZk,192.168.1.1,46557,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039263.277957,C51vqS3MHMHdJZKCYe,192.168.1.1,51159,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039263.405445,C9KOvP1JFgJYa6KRD3,192.168.1.1,54918,239.255.255.250,1900,udp,-,0.232186,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039263.748041,CmkQmJ3Xh5wTQAwft5,192.168.1.1,46810,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039263.867987,CZTNQV12Erj7hFwzn2,192.168.1.1,42485,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039263.987978,C7POFJ1CjLvATTcGN9,192.168.1.1,35485,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.098599,CUVm513SP0zuXfvAii,192.168.1.1,58698,239.255.255.250,1900,udp,-,0.229099,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.448085,CRbiLV2MP4VWz9C3Gj,192.168.1.1,35755,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.567901,CEOHIV3l7IJsum1ze1,192.168.1.1,60021,239.255.255.250,1900,udp,-,11.149887,742,0,S0,T,F,0,D,2,798,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.687889,CbpnQo4AYaIbvJOSFe,192.168.1.1,35091,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.708516,CRwVS22u5jIqqQOmeh,192.168.1.6,43090,8.8.8.8,53,udp,dns,0.066216,0,73,SHR,T,F,0,Cd,0,0,1,101,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.708885,CcpY3fqp07PfF6Qm4,192.168.1.6,37840,8.8.8.8,53,udp,dns,0.027703,0,122,SHR,T,F,0,Cd,0,0,1,150,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.737310,CuLYOU1m7pjcdgs3m4,192.168.1.6,42066,8.8.8.8,53,udp,dns,0.029955,0,123,SHR,T,F,0,Cd,0,0,1,151,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.775764,CokTRw27LFi842jpZg,192.168.1.6,58822,20.205.243.166,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.775840,C1r90W1sjnmnk9b6Cf,192.168.1.6,58836,20.205.243.166,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.798607,CqRM9A9eiEK6uKlqj,192.168.1.1,36501,239.255.255.250,1900,udp,-,0.229116,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.818166,C40kr04LCSf6Wj1oOf,192.168.1.6,58822,20.205.243.166,443,tcp,-,0.215285,0,3864,RSTO,T,F,0,^hCdCafR,2,80,13,4548,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.818324,Cb7mszoxXGxLmn64f,192.168.1.6,58836,20.205.243.166,443,tcp,-,0.384355,0,3843,RSTO,T,F,0,^hCdCfR,2,80,9,4319,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.860502,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_128_GCM_SHA256,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.940730,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_128_GCM_SHA256,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.951014,Cxr3vS2w9kwDYqzAni,192.168.1.6,50659,8.8.8.8,53,udp,dns,0.030925,0,123,SHR,T,F,0,Cd,0,0,1,151,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039264.982319,C896fJ1WzVLNd0yRZe,192.168.1.6,58840,20.205.243.166,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039265.021040,CbwScY2dMAX11RSG1,192.168.1.6,58840,20.205.243.166,443,tcp,-,0.383508,0,293876,RSTO,T,F,0,^hCdcCcRf,2,80,28,33324,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039265.061875,,,,,,,,,,,,,,,,,,,,,,TLSv13,TLS_AES_128_GCM_SHA256,x25519,-,F,-,-,F,si,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039265.137928,CCGWpu27XyRljy5hPa,192.168.1.1,53922,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039265.247983,CWCy07v85yFvVagLi,192.168.1.1,49877,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039265.358471,CCav3e4YSslVP10z8l,192.168.1.1,35246,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039265.478665,CLFs3w48o9QQn167xl,192.168.1.1,41780,239.255.255.250,1900,udp,-,0.229007,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039265.827882,Cf4lDR33yoWREhQwoc,192.168.1.1,34318,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039265.947918,CGH94X10uKPZ0KBadl,192.168.1.1,35662,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039266.058131,Cdesw32bNDPv3LW3Jb,192.168.1.1,54032,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039266.178450,Cj61re4wndfm5llz9g,192.168.1.1,59879,239.255.255.250,1900,udp,-,0.239296,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039266.239420,CRNyEk3b4zAlaQitZ8,192.168.1.6,43684,44.206.181.217,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039266.510311,C9oev83KPFfXSJK7ri,192.168.1.6,43684,44.206.181.217,443,tcp,-,0.000143,0,0,RSTO,T,F,0,^hR,1,40,1,60,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039266.537892,CTSdAZ1vbHfmgx40pb,192.168.1.1,55232,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039266.657895,C30P8W2KqoYO1VW2R,192.168.1.1,57705,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039266.777947,CzvTIum7IuYzkm5Ji,192.168.1.1,43704,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039266.888549,C6WF3BiSitwXMZNw6,192.168.1.1,45002,239.255.255.250,1900,udp,-,0.229123,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039267.237947,Csk1WQ8ZOpoZtLYg4,192.168.1.1,46359,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039267.357839,Cv1Hm21zS98bhE65X5,192.168.1.1,33397,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039267.477892,CPuNWS2vI6LWA30j8,192.168.1.1,53618,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039267.588433,CAbwms35sWw4kVjyhg,192.168.1.1,38450,239.255.255.250,1900,udp,-,0.244982,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039267.938039,CTBmft1FLLQmQ5HW2d,192.168.1.1,60335,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039268.048492,Ct4hgYGrJE2PQpN82,192.168.1.1,48868,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,391,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039268.157979,Cvs865qORRwVrstU6,192.168.1.1,52176,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,407,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039268.278617,CsJcmo4lN8rmq5AU0b,192.168.1.1,49871,239.255.255.250,1900,udp,-,0.229169,958,0,S0,T,F,0,D,3,1042,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039268.617992,C9JuGp4LJBCshL6U66,192.168.1.1,37713,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,393,0,0,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039268.716460,CvqzMa2kN4fAplaVi1,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,44060,2600:9000:269c:fa00:7:49a5:5fd4:b121,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039268.718328,CaqFFE1EImXHSRkDxd,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,44074,2600:9000:269c:fa00:7:49a5:5fd4:b121,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039268.718812,CurEuw3ZW6EPTJYxdh,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,44060,2600:9000:269c:fa00:7:49a5:5fd4:b121,443,tcp,-,1.053992,0,8479,SHR,F,F,0,^hCacdCf,0,0,11,2289,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742039268.721277,ChFhjF4HOEzs284p0g,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,44074,2600:9000:269c:fa00:7:49a5:5fd4:b121,443,tcp,-,1.047122,0,8605,SHR,F,F,0,^hCacdCf,0,0,8,1998,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
